** CONVERTED FROM s45_d2.EDF using edfapi 4.0 MacOS X Jul  7 2014 on Sun Jan 14 10:46:51 2018
** DATE: Sat Jan 13 14:17:31 2018
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.56 Aug 18 2010
** CAMERA: EyeLink CL Version 1.4 Sensor=BJF
** SERIAL NUMBER: CL1-AAE40
** CAMERA_CONFIG: AAE40140.SCD
**

MSG	3533982 DRIFTCORRECT R RIGHT at 960,540  OFFSET 4.03 deg.  161.3,-30.0 pix.
INPUT	3688009	127
MSG	3688018 RECCFG CR 500 2 1 R
MSG	3688018 ELCLCFG MTABLER
MSG	3688018 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	3688018 THRESHOLDS R 91 237
MSG	3688018 ELCL_PROC ELLIPSE  (5)
MSG	3688018 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
START	3688019 	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	DIAMETER
EVENTS	GAZE	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2
MSG	3688019 !MODE RECORD CR 500 2 1 R
3688855	 1080.0	  466.2	 6083.0	...
3688857	 1071.0	  463.5	 6081.0	...
3688859	 1059.6	  462.1	 6079.0	...
3688861	 1048.4	  461.4	 6074.0	...
3688863	 1038.1	  460.8	 6069.0	...
3688865	 1029.3	  460.1	 6060.0	...
3688867	 1021.2	  459.9	 6054.0	...
3688869	 1014.6	  459.3	 6051.0	...
3688871	 1010.7	  458.6	 6046.0	...
ESACC R  3688845	3688871	28	 1101.2	  480.2	 1010.7	  458.6	   2.31	    130
SFIX R   3688873
3688873	 1009.3	  456.7	 6035.0	...
3688875	 1008.2	  455.7	 6023.0	...
3688877	 1007.6	  453.9	 6016.0	...
3688879	 1007.5	  453.1	 6011.0	...
3688881	 1007.8	  452.7	 6005.0	...
3688883	 1008.1	  453.7	 5996.0	...
3688885	 1008.2	  455.0	 5986.0	...
3688887	 1008.2	  456.2	 5978.0	...
3688889	 1008.4	  456.8	 5974.0	...
3688891	 1008.5	  457.1	 5974.0	...
3688893	 1008.6	  457.1	 5968.0	...
3688895	 1008.2	  457.1	 5960.0	...
3688897	 1008.0	  456.9	 5949.0	...
3688899	 1007.8	  456.8	 5944.0	...
3688901	 1007.5	  456.7	 5938.0	...
3688903	 1007.1	  456.9	 5934.0	...
3688905	 1006.6	  456.9	 5930.0	...
3688907	 1006.5	  456.8	 5926.0	...
3688909	 1006.5	  456.6	 5922.0	...
3688911	 1006.2	  456.4	 5915.0	...
3688913	 1006.0	  456.4	 5910.0	...
3688915	 1005.9	  456.3	 5901.0	...
3688917	 1006.0	  456.3	 5895.0	...
3688919	 1006.1	  456.3	 5891.0	...
3688921	 1006.0	  456.4	 5882.0	...
3688923	 1005.9	  456.1	 5870.0	...
3688925	 1005.9	  455.7	 5859.0	...
3688927	 1005.9	  455.9	 5853.0	...
3688929	 1005.9	  456.4	 5843.0	...
3688931	 1005.9	  456.6	 5834.0	...
3688933	 1005.9	  456.4	 5826.0	...
3688935	 1005.9	  456.2	 5825.0	...
3688937	 1005.8	  456.2	 5820.0	...
3688939	 1005.9	  456.3	 5812.0	...
3688941	 1006.2	  456.3	 5803.0	...
3688943	 1006.4	  456.3	 5798.0	...
3688945	 1006.6	  456.4	 5795.0	...
3688947	 1006.7	  456.4	 5790.0	...
3688949	 1006.9	  456.4	 5786.0	...
3688951	 1007.0	  456.6	 5782.0	...
3688953	 1007.1	  456.7	 5774.0	...
3688955	 1007.1	  456.8	 5766.0	...
3688957	 1007.0	  456.5	 5757.0	...
3688959	 1006.8	  456.2	 5756.0	...
3688961	 1006.7	  455.5	 5754.0	...
3688963	 1006.6	  455.0	 5746.0	...
3688965	 1006.6	  454.9	 5735.0	...
3688967	 1006.6	  455.4	 5724.0	...
3688969	 1006.6	  455.9	 5718.0	...
3688971	 1006.6	  456.2	 5717.0	...
3688973	 1006.5	  456.4	 5715.0	...
3688975	 1006.4	  456.6	 5710.0	...
3688977	 1006.3	  456.7	 5703.0	...
3688979	 1006.3	  456.6	 5695.0	...
3688981	 1006.4	  456.4	 5690.0	...
3688983	 1006.3	  456.3	 5686.0	...
3688985	 1006.1	  455.9	 5684.0	...
3688987	 1005.9	  455.8	 5682.0	...
3688989	 1005.9	  455.7	 5680.0	...
3688991	 1006.4	  456.1	 5677.0	...
3688993	 1006.9	  456.5	 5669.0	...
